id,texto
652,Nike lançou uma nova coleção #Moda
653,Nike lançou uma nova coleção #Moda
654,Promoção imperdível da Nike! #Desconto
655,Amei o novo iPhone! #Apple
656,Não gostei do atendimento da loja #Reclamação
657,Galaxy S30 é o melhor celular #Samsung
658,Não gostei do atendimento da loja #Reclamação
659,Samsung lançou um celular incrível #Tech
660,Comprei um tênis novo da Adidas #Fashion
661,Não gostei do atendimento da loja #Reclamação
662,Galaxy S30 é o melhor celular #Samsung
663,Nike lançou uma nova coleção #Moda
664,Galaxy S30 é o melhor celular #Samsung
665,Promoção imperdível da Nike! #Desconto
666,Promoção imperdível da Nike! #Desconto
667,Amei o novo iPhone! #Apple
668,Apple anunciou novos recursos #Tecnologia
669,Nike lançou uma nova coleção #Moda
670,Comprei um tênis novo da Adidas #Fashion
671,Apple anunciou novos recursos #Tecnologia
672,Comprei um tênis novo da Adidas #Fashion
673,Nike lançou uma nova coleção #Moda
674,Desconto de 50% em eletrônicos #Promoção
675,Comprei um tênis novo da Adidas #Fashion
676,Amei o novo iPhone! #Apple
677,Galaxy S30 é o melhor celular #Samsung
678,Apple anunciou novos recursos #Tecnologia
679,Nike lançou uma nova coleção #Moda
680,Não gostei do atendimento da loja #Reclamação
681,Samsung lançou um celular incrível #Tech
682,Samsung lançou um celular incrível #Tech
683,Promoção imperdível da Nike! #Desconto
684,Não gostei do atendimento da loja #Reclamação
685,Apple anunciou novos recursos #Tecnologia
686,Samsung lançou um celular incrível #Tech
687,Desconto de 50% em eletrônicos #Promoção
688,Adidas com ofertas incríveis hoje #Sale
689,Promoção imperdível da Nike! #Desconto
690,Galaxy S30 é o melhor celular #Samsung
691,Samsung lançou um celular incrível #Tech
692,Adidas com ofertas incríveis hoje #Sale
693,Não gostei do atendimento da loja #Reclamação
694,Amei o novo iPhone! #Apple
695,Promoção imperdível da Nike! #Desconto
696,Nike lançou uma nova coleção #Moda
697,Samsung lançou um celular incrível #Tech
698,Samsung lançou um celular incrível #Tech
699,Promoção imperdível da Nike! #Desconto
700,Adidas com ofertas incríveis hoje #Sale
701,Amei o novo iPhone! #Apple
702,Adidas com ofertas incríveis hoje #Sale
703,Desconto de 50% em eletrônicos #Promoção
704,Adidas com ofertas incríveis hoje #Sale
705,Apple anunciou novos recursos #Tecnologia
706,Desconto de 50% em eletrônicos #Promoção
707,Adidas com ofertas incríveis hoje #Sale
708,Não gostei do atendimento da loja #Reclamação
709,Adidas com ofertas incríveis hoje #Sale
710,Apple anunciou novos recursos #Tecnologia
711,Adidas com ofertas incríveis hoje #Sale
712,Amei o novo iPhone! #Apple
713,Desconto de 50% em eletrônicos #Promoção
714,Desconto de 50% em eletrônicos #Promoção
715,Adidas com ofertas incríveis hoje #Sale
716,Não gostei do atendimento da loja #Reclamação
717,Comprei um tênis novo da Adidas #Fashion
718,Não gostei do atendimento da loja #Reclamação
719,Galaxy S30 é o melhor celular #Samsung
720,Adidas com ofertas incríveis hoje #Sale
721,Adidas com ofertas incríveis hoje #Sale
722,Amei o novo iPhone! #Apple
723,Galaxy S30 é o melhor celular #Samsung
724,Nike lançou uma nova coleção #Moda
725,Galaxy S30 é o melhor celular #Samsung
726,Não gostei do atendimento da loja #Reclamação
727,Desconto de 50% em eletrônicos #Promoção
728,Comprei um tênis novo da Adidas #Fashion
729,Não gostei do atendimento da loja #Reclamação
730,Promoção imperdível da Nike! #Desconto
731,Amei o novo iPhone! #Apple
732,Desconto de 50% em eletrônicos #Promoção
733,Promoção imperdível da Nike! #Desconto
734,Amei o novo iPhone! #Apple
735,Desconto de 50% em eletrônicos #Promoção
736,Nike lançou uma nova coleção #Moda
737,Nike lançou uma nova coleção #Moda
738,Não gostei do atendimento da loja #Reclamação
739,Comprei um tênis novo da Adidas #Fashion
740,Comprei um tênis novo da Adidas #Fashion
741,Desconto de 50% em eletrônicos #Promoção
742,Nike lançou uma nova coleção #Moda
743,Amei o novo iPhone! #Apple
744,Promoção imperdível da Nike! #Desconto
745,Apple anunciou novos recursos #Tecnologia
746,Não gostei do atendimento da loja #Reclamação
747,Desconto de 50% em eletrônicos #Promoção
748,Apple anunciou novos recursos #Tecnologia
749,Amei o novo iPhone! #Apple
750,Adidas com ofertas incríveis hoje #Sale
751,Comprei um tênis novo da Adidas #Fashion
752,Amei o novo iPhone! #Apple
753,Galaxy S30 é o melhor celular #Samsung
754,Promoção imperdível da Nike! #Desconto
755,Promoção imperdível da Nike! #Desconto
756,Desconto de 50% em eletrônicos #Promoção
757,Amei o novo iPhone! #Apple
758,Promoção imperdível da Nike! #Desconto
759,Não gostei do atendimento da loja #Reclamação
760,Adidas com ofertas incríveis hoje #Sale
761,Samsung lançou um celular incrível #Tech
762,Adidas com ofertas incríveis hoje #Sale
763,Galaxy S30 é o melhor celular #Samsung
764,Amei o novo iPhone! #Apple
765,Apple anunciou novos recursos #Tecnologia
766,Amei o novo iPhone! #Apple
767,Comprei um tênis novo da Adidas #Fashion
768,Comprei um tênis novo da Adidas #Fashion
769,Amei o novo iPhone! #Apple
770,Promoção imperdível da Nike! #Desconto
771,Galaxy S30 é o melhor celular #Samsung
772,Promoção imperdível da Nike! #Desconto
773,Não gostei do atendimento da loja #Reclamação
774,Adidas com ofertas incríveis hoje #Sale
775,Comprei um tênis novo da Adidas #Fashion
776,Galaxy S30 é o melhor celular #Samsung
777,Adidas com ofertas incríveis hoje #Sale
778,Desconto de 50% em eletrônicos #Promoção
779,Promoção imperdível da Nike! #Desconto
780,Samsung lançou um celular incrível #Tech
781,Adidas com ofertas incríveis hoje #Sale
782,Promoção imperdível da Nike! #Desconto
783,Desconto de 50% em eletrônicos #Promoção
784,Nike lançou uma nova coleção #Moda
785,Desconto de 50% em eletrônicos #Promoção
786,Galaxy S30 é o melhor celular #Samsung
787,Apple anunciou novos recursos #Tecnologia
788,Amei o novo iPhone! #Apple
789,Adidas com ofertas incríveis hoje #Sale
790,Adidas com ofertas incríveis hoje #Sale
791,Samsung lançou um celular incrível #Tech
792,Samsung lançou um celular incrível #Tech
793,Não gostei do atendimento da loja #Reclamação
794,Galaxy S30 é o melhor celular #Samsung
795,Apple anunciou novos recursos #Tecnologia
796,Comprei um tênis novo da Adidas #Fashion
797,Não gostei do atendimento da loja #Reclamação
798,Desconto de 50% em eletrônicos #Promoção
799,Nike lançou uma nova coleção #Moda
800,Não gostei do atendimento da loja #Reclamação
801,Não gostei do atendimento da loja #Reclamação
802,Adidas com ofertas incríveis hoje #Sale
803,Amei o novo iPhone! #Apple
804,Galaxy S30 é o melhor celular #Samsung
805,Galaxy S30 é o melhor celular #Samsung
806,Comprei um tênis novo da Adidas #Fashion
807,Comprei um tênis novo da Adidas #Fashion
808,Desconto de 50% em eletrônicos #Promoção
809,Promoção imperdível da Nike! #Desconto
810,Samsung lançou um celular incrível #Tech
811,Nike lançou uma nova coleção #Moda
812,Nike lançou uma nova coleção #Moda
813,Samsung lançou um celular incrível #Tech
814,Desconto de 50% em eletrônicos #Promoção
815,Adidas com ofertas incríveis hoje #Sale
816,Samsung lançou um celular incrível #Tech
817,Comprei um tênis novo da Adidas #Fashion
818,Apple anunciou novos recursos #Tecnologia
819,Não gostei do atendimento da loja #Reclamação
820,Nike lançou uma nova coleção #Moda
821,Comprei um tênis novo da Adidas #Fashion
822,Galaxy S30 é o melhor celular #Samsung
823,Samsung lançou um celular incrível #Tech
824,Desconto de 50% em eletrônicos #Promoção
825,Não gostei do atendimento da loja #Reclamação
826,Nike lançou uma nova coleção #Moda
827,Amei o novo iPhone! #Apple
828,Galaxy S30 é o melhor celular #Samsung
829,Comprei um tênis novo da Adidas #Fashion
830,Nike lançou uma nova coleção #Moda
831,Apple anunciou novos recursos #Tecnologia
832,Galaxy S30 é o melhor celular #Samsung
833,Amei o novo iPhone! #Apple
834,Galaxy S30 é o melhor celular #Samsung
835,Apple anunciou novos recursos #Tecnologia
836,Promoção imperdível da Nike! #Desconto
837,Não gostei do atendimento da loja #Reclamação
838,Não gostei do atendimento da loja #Reclamação
839,Não gostei do atendimento da loja #Reclamação
840,Apple anunciou novos recursos #Tecnologia
841,Galaxy S30 é o melhor celular #Samsung
842,Samsung lançou um celular incrível #Tech
843,Apple anunciou novos recursos #Tecnologia
844,Desconto de 50% em eletrônicos #Promoção
845,Comprei um tênis novo da Adidas #Fashion
846,Não gostei do atendimento da loja #Reclamação
847,Promoção imperdível da Nike! #Desconto
848,Samsung lançou um celular incrível #Tech
849,Promoção imperdível da Nike! #Desconto
850,Galaxy S30 é o melhor celular #Samsung
851,Comprei um tênis novo da Adidas #Fashion
852,Comprei um tênis novo da Adidas #Fashion
853,Não gostei do atendimento da loja #Reclamação
854,Desconto de 50% em eletrônicos #Promoção
855,Samsung lançou um celular incrível #Tech
856,Amei o novo iPhone! #Apple
857,Samsung lançou um celular incrível #Tech
858,Amei o novo iPhone! #Apple
859,Amei o novo iPhone! #Apple
860,Desconto de 50% em eletrônicos #Promoção
861,Nike lançou uma nova coleção #Moda
862,Nike lançou uma nova coleção #Moda
863,Amei o novo iPhone! #Apple
864,Samsung lançou um celular incrível #Tech
865,Promoção imperdível da Nike! #Desconto
866,Galaxy S30 é o melhor celular #Samsung
867,Apple anunciou novos recursos #Tecnologia
868,Amei o novo iPhone! #Apple
869,Nike lançou uma nova coleção #Moda
870,Não gostei do atendimento da loja #Reclamação
871,Amei o novo iPhone! #Apple
872,Desconto de 50% em eletrônicos #Promoção
873,Não gostei do atendimento da loja #Reclamação
874,Não gostei do atendimento da loja #Reclamação
875,Amei o novo iPhone! #Apple
876,Não gostei do atendimento da loja #Reclamação
877,Apple anunciou novos recursos #Tecnologia
878,Galaxy S30 é o melhor celular #Samsung
879,Desconto de 50% em eletrônicos #Promoção
880,Nike lançou uma nova coleção #Moda
881,Amei o novo iPhone! #Apple
882,Promoção imperdível da Nike! #Desconto
883,Amei o novo iPhone! #Apple
884,Não gostei do atendimento da loja #Reclamação
885,Não gostei do atendimento da loja #Reclamação
886,Não gostei do atendimento da loja #Reclamação
887,Amei o novo iPhone! #Apple
888,Amei o novo iPhone! #Apple
889,Comprei um tênis novo da Adidas #Fashion
890,Samsung lançou um celular incrível #Tech
891,Nike lançou uma nova coleção #Moda
892,Adidas com ofertas incríveis hoje #Sale
893,Comprei um tênis novo da Adidas #Fashion
894,Desconto de 50% em eletrônicos #Promoção
895,Apple anunciou novos recursos #Tecnologia
896,Adidas com ofertas incríveis hoje #Sale
897,Não gostei do atendimento da loja #Reclamação
898,Amei o novo iPhone! #Apple
899,Galaxy S30 é o melhor celular #Samsung
900,Promoção imperdível da Nike! #Desconto
901,Samsung lançou um celular incrível #Tech
902,Promoção imperdível da Nike! #Desconto
903,Amei o novo iPhone! #Apple
904,Apple anunciou novos recursos #Tecnologia
905,Não gostei do atendimento da loja #Reclamação
906,Promoção imperdível da Nike! #Desconto
907,Galaxy S30 é o melhor celular #Samsung
908,Nike lançou uma nova coleção #Moda
909,Promoção imperdível da Nike! #Desconto
910,Comprei um tênis novo da Adidas #Fashion
911,Samsung lançou um celular incrível #Tech
912,Não gostei do atendimento da loja #Reclamação
913,Não gostei do atendimento da loja #Reclamação
914,Comprei um tênis novo da Adidas #Fashion
915,Promoção imperdível da Nike! #Desconto
916,Desconto de 50% em eletrônicos #Promoção
917,Promoção imperdível da Nike! #Desconto
918,Samsung lançou um celular incrível #Tech
919,Nike lançou uma nova coleção #Moda
920,Desconto de 50% em eletrônicos #Promoção
921,Não gostei do atendimento da loja #Reclamação
922,Desconto de 50% em eletrônicos #Promoção
923,Promoção imperdível da Nike! #Desconto
924,Adidas com ofertas incríveis hoje #Sale
925,Nike lançou uma nova coleção #Moda
926,Amei o novo iPhone! #Apple
927,Samsung lançou um celular incrível #Tech
928,Amei o novo iPhone! #Apple
929,Desconto de 50% em eletrônicos #Promoção
930,Galaxy S30 é o melhor celular #Samsung
931,Samsung lançou um celular incrível #Tech
932,Nike lançou uma nova coleção #Moda
933,Adidas com ofertas incríveis hoje #Sale
934,Nike lançou uma nova coleção #Moda
935,Não gostei do atendimento da loja #Reclamação
936,Desconto de 50% em eletrônicos #Promoção
937,Desconto de 50% em eletrônicos #Promoção
938,Nike lançou uma nova coleção #Moda
939,Nike lançou uma nova coleção #Moda
940,Samsung lançou um celular incrível #Tech
941,Amei o novo iPhone! #Apple
942,Nike lançou uma nova coleção #Moda
943,Nike lançou uma nova coleção #Moda
944,Nike lançou uma nova coleção #Moda
945,Galaxy S30 é o melhor celular #Samsung
946,Amei o novo iPhone! #Apple
947,Amei o novo iPhone! #Apple
948,Desconto de 50% em eletrônicos #Promoção
949,Não gostei do atendimento da loja #Reclamação
950,Apple anunciou novos recursos #Tecnologia
951,Promoção imperdível da Nike! #Desconto
952,Adidas com ofertas incríveis hoje #Sale
953,Comprei um tênis novo da Adidas #Fashion
954,Nike lançou uma nova coleção #Moda
955,Comprei um tênis novo da Adidas #Fashion
956,Amei o novo iPhone! #Apple
957,Promoção imperdível da Nike! #Desconto
958,Galaxy S30 é o melhor celular #Samsung
959,Não gostei do atendimento da loja #Reclamação
960,Promoção imperdível da Nike! #Desconto
961,Apple anunciou novos recursos #Tecnologia
962,Promoção imperdível da Nike! #Desconto
963,Apple anunciou novos recursos #Tecnologia
964,Nike lançou uma nova coleção #Moda
965,Apple anunciou novos recursos #Tecnologia
966,Adidas com ofertas incríveis hoje #Sale
967,Não gostei do atendimento da loja #Reclamação
968,Promoção imperdível da Nike! #Desconto
969,Não gostei do atendimento da loja #Reclamação
970,Samsung lançou um celular incrível #Tech
971,Apple anunciou novos recursos #Tecnologia
972,Promoção imperdível da Nike! #Desconto
973,Samsung lançou um celular incrível #Tech
974,Samsung lançou um celular incrível #Tech
975,Comprei um tênis novo da Adidas #Fashion
976,Amei o novo iPhone! #Apple
977,Adidas com ofertas incríveis hoje #Sale
978,Adidas com ofertas incríveis hoje #Sale
979,Adidas com ofertas incríveis hoje #Sale
980,Não gostei do atendimento da loja #Reclamação
981,Desconto de 50% em eletrônicos #Promoção
982,Comprei um tênis novo da Adidas #Fashion
983,Galaxy S30 é o melhor celular #Samsung
984,Comprei um tênis novo da Adidas #Fashion
985,Amei o novo iPhone! #Apple
986,Galaxy S30 é o melhor celular #Samsung
987,Não gostei do atendimento da loja #Reclamação
988,Samsung lançou um celular incrível #Tech
989,Adidas com ofertas incríveis hoje #Sale
990,Comprei um tênis novo da Adidas #Fashion
991,Nike lançou uma nova coleção #Moda
992,Samsung lançou um celular incrível #Tech
993,Não gostei do atendimento da loja #Reclamação
994,Samsung lançou um celular incrível #Tech
995,Nike lançou uma nova coleção #Moda
996,Promoção imperdível da Nike! #Desconto
997,Não gostei do atendimento da loja #Reclamação
998,Apple anunciou novos recursos #Tecnologia
999,Adidas com ofertas incríveis hoje #Sale
1000,Apple anunciou novos recursos #Tecnologia
1001,Amei o novo iPhone! #Apple
1002,Galaxy S30 é o melhor celular #Samsung
1003,Galaxy S30 é o melhor celular #Samsung
1004,Galaxy S30 é o melhor celular #Samsung
1005,Galaxy S30 é o melhor celular #Samsung
1006,Desconto de 50% em eletrônicos #Promoção
